Wall time,Step,Value
1640530322.440623,1000,-0.05111764743924141
1640531253.331682,2000,-0.05155573785305023
1640532026.198399,3000,-0.050268132239580154
1640532741.453715,4000,-0.05236554145812988
1640533445.528894,5000,-0.051253411918878555
1640534081.015986,6000,-0.052391521632671356
1640534675.796417,7000,-0.05053689703345299
1640535126.705767,8000,-0.05103399232029915
1640535669.612457,9000,-0.0511569119989872
1640536188.006595,10000,-0.051430873572826385
1640536689.149533,11000,-0.04789237305521965
1640537169.342256,12000,-0.04873234033584595
1640537653.566363,13000,-0.04945173114538193
1640538122.924262,14000,-0.04710693284869194
1640538520.2441401,15000,-0.05004154518246651
1640538979.830345,16000,-0.048351071774959564
1640539437.190845,17000,-0.048365943133831024
1640539909.918975,18000,-0.04721730202436447
1640540377.606051,19000,-0.04722341522574425
1640540839.686539,20000,-0.045481156557798386
1640541324.767365,21000,-0.04755449295043945
1640541785.063859,22000,-0.04686279594898224
1640542199.365167,23000,-0.04691866412758827
1640542654.014039,24000,-0.0457659550011158
1640543111.068196,25000,-0.04601059854030609
1640543567.600642,26000,-0.04607617110013962
1640544023.5552173,27000,-0.04562909156084061
1640544480.118921,28000,-0.04566818103194237
1640544935.45602,29000,-0.04384941980242729
1640545331.316833,30000,-0.04459697753190994
1640545783.764942,31000,-0.04411795362830162
1640546235.968103,32000,-0.04565146192908287
1640546693.846262,33000,-0.04446668550372124
1640547148.050345,34000,-0.04361594468355179
1640547605.380515,35000,-0.0460682176053524
1640548060.742518,36000,-0.04577759653329849
1640548517.167189,37000,-0.04780574515461922
1640548915.125423,38000,-0.04704421013593674
1640549369.919242,39000,-0.04669581353664398
1640549828.523962,40000,-0.04971391707658768
1640550287.818584,41000,-0.04984522610902786
1640550747.468179,42000,-0.04911913722753525
1640551211.064121,43000,-0.049696046859025955
1640551666.058478,44000,-0.05068500339984894
1640552062.303339,45000,-0.048604775220155716
1640552517.691291,46000,-0.04821198433637619
1640552982.418589,47000,-0.048244476318359375
1640553438.742188,48000,-0.048651788383722305
1640553900.024759,49000,-0.04918066784739494
1640554356.901216,50000,-0.04922569543123245
1640554815.804141,51000,-0.050508081912994385
1640555274.682406,52000,-0.04865304380655289
1640555674.159395,53000,-0.049519117921590805
1640556135.147626,54000,-0.04741315916180611
1640556600.0252988,55000,-0.05007024481892586
1640557070.407294,56000,-0.05176546797156334
1640557545.726357,57000,-0.05165122076869011
1640558026.732414,58000,-0.05078152194619179
1640558533.530824,59000,-0.05008798837661743
1640558962.506053,60000,-0.051132962107658386
1640559483.496951,61000,-0.04924970120191574
1640560010.151773,62000,-0.052831847220659256
1640560540.116178,63000,-0.05103016644716263
1640561074.013917,64000,-0.0506681427359581
1640561630.431038,65000,-0.05142258107662201
1640562195.167818,66000,-0.050824448466300964
1640562650.976248,67000,-0.051612738519907
1640563222.240561,68000,-0.05007375776767731
1640563786.708022,69000,-0.0502362959086895
1640564352.9625988,70000,-0.04909516125917435
1640564928.89496,71000,-0.051569607108831406
1640565500.422095,72000,-0.049897003918886185
1640566071.850018,73000,-0.051630087196826935
1640566643.648444,74000,-0.04976344108581543
1640567103.544194,75000,-0.05037771165370941
1640567676.432266,76000,-0.05044165998697281
1640568244.456608,77000,-0.050811707973480225
1640568797.76705,78000,-0.047094643115997314
1640569350.912358,79000,-0.04793804883956909
1640569885.889107,80000,-0.04940007999539375
1640570427.93129,81000,-0.046645406633615494
1640570861.633281,82000,-0.049943823367357254
1640571394.650086,83000,-0.04804208502173424
1640571930.129159,84000,-0.04818956181406975
1640572460.0421572,85000,-0.04754289984703064
1640572979.220846,86000,-0.04755638539791107
1640573515.532524,87000,-0.04613100737333298
1640574021.795809,88000,-0.04893580824136734
1640574529.6693451,89000,-0.047721777111291885
1640574955.5513878,90000,-0.04719951003789902
1640575461.2462752,91000,-0.0460888035595417
1640575959.099166,92000,-0.04668761044740677
1640576455.982734,93000,-0.04689639061689377
1640576942.598953,94000,-0.04658262059092522
1640577431.032011,95000,-0.04677479714155197
1640577906.858164,96000,-0.04378993809223175
1640578312.174968,97000,-0.04481896758079529
1640578787.0112078,98000,-0.044156264513731
1640579256.502468,99000,-0.04574372619390488
1640579725.663552,100000,-0.04446630924940109
1640580190.189535,101000,-0.04292764142155647
1640580673.990206,102000,-0.04549722746014595
1640581136.450668,103000,-0.044434163719415665
1640581604.1757953,104000,-0.045853231102228165
1640582005.002581,105000,-0.04438231885433197
1640582463.066558,106000,-0.04376871511340141
1640582928.339246,107000,-0.04621264338493347
